year,month,district,temp_max_c,temp_min_c,temp_avg_c,rainfall_mm,humidity_percent,solar_radiation
2014,3,East Champaran,30.3,27.7,29.0,77.6,64.6,24.5
2014,3,Sheohar,31.7,24.8,28.2,23.4,61.2,22.8
2014,3,Sitamarhi,34.5,18.1,26.3,39.0,60.7,21.8
2014,3,Madhubani,32.3,26.4,29.4,28.7,64.8,18.0
2014,3,Supaul,37.7,19.0,28.4,43.5,63.4,23.8
2014,3,Saharsa,30.9,26.3,28.6,21.7,57.2,17.0
2014,3,Madhepura,31.2,23.2,27.2,79.2,55.9,19.6
2014,3,Khagaria,34.6,21.4,28.0,33.2,77.4,15.2
2014,3,Begusarai,39.3,20.5,29.9,36.8,65.5,18.0
2014,3,Samastipur,31.1,19.1,25.1,30.9,75.5,16.3
2014,3,Vaishali,38.9,20.9,29.9,71.8,65.7,16.7
2014,3,Saran,41.8,19.8,30.8,49.7,69.2,18.7
2014,3,Siwan,41.4,26.4,33.9,68.1,79.4,19.6
2014,3,Gopalganj,31.2,25.7,28.4,36.7,59.8,19.8
2014,3,Rohtas,41.1,19.7,30.4,69.4,65.5,16.4
2014,3,Buxar,40.2,27.7,33.9,30.4,62.6,18.9
2014,3,Kaimur,39.8,18.1,28.9,25.7,72.6,19.1
2014,3,Bhojpur,34.0,26.7,30.3,74.2,78.7,17.7
2014,3,Arwal,41.0,25.4,33.2,20.8,70.3,15.3
2014,3,Jehanabad,38.5,25.3,31.9,65.3,59.3,21.3
2014,3,Aurangabad,32.1,27.5,29.8,57.3,57.4,16.9
2014,3,Nalanda,38.0,22.8,30.4,61.5,62.0,21.6
2014,3,Sheikhpura,32.1,23.4,27.8,77.0,70.7,15.5
2014,3,Lakhisarai,41.9,19.6,30.7,60.3,68.3,17.9
2014,3,Jamui,32.1,19.8,26.0,70.1,76.8,19.7
2014,3,Munger,31.2,26.8,29.0,44.1,66.0,19.1
2014,3,Banka,34.4,23.3,28.8,52.3,66.7,24.0
2014,3,Nawada,33.8,23.8,28.8,31.0,73.8,16.0
2014,3,Katihar,32.3,26.0,29.1,22.8,70.6,24.7
2014,4,Patna,36.3,19.9,28.1,32.4,75.6,18.5
2014,4,Gaya,38.7,25.8,32.2,45.1,74.6,18.2
2014,4,Bhagalpur,36.2,24.9,30.5,21.8,61.8,21.5
2014,4,Muzaffarpur,37.9,22.9,30.4,65.7,67.1,23.8
2014,4,Darbhanga,38.8,21.1,30.0,37.7,71.7,23.9
2014,4,Purnia,32.1,23.1,27.6,18.3,62.0,21.9
2014,4,Araria,30.9,24.6,27.8,73.1,79.2,17.2
2014,4,Kishanganj,39.0,27.3,33.1,16.4,65.4,24.2
2014,4,West Champaran,32.4,27.3,29.9,46.9,57.5,19.5
2014,4,East Champaran,33.9,20.8,27.4,47.9,67.1,19.8
2014,4,Sheohar,31.1,26.0,28.5,43.7,75.5,23.2
2014,4,Sitamarhi,33.8,18.0,25.9,73.8,74.0,16.1
2014,4,Madhubani,38.4,18.2,28.3,11.9,68.1,16.0
2014,4,Supaul,41.6,26.9,34.3,55.5,56.6,18.2
2014,4,Saharsa,34.5,22.8,28.6,21.8,69.4,19.4
2014,4,Madhepura,41.4,27.4,34.4,49.6,71.1,16.4
2014,4,Khagaria,32.7,27.0,29.8,58.9,59.7,20.7
2014,4,Begusarai,41.2,21.5,31.3,23.0,78.6,19.6
2014,4,Samastipur,35.0,20.7,27.8,72.4,76.1,19.0
2014,4,Vaishali,30.4,22.5,26.4,22.7,58.6,18.9
2014,4,Saran,31.2,27.6,29.4,13.3,65.0,16.6
2014,4,Siwan,38.3,18.8,28.5,48.3,74.3,24.5
2014,4,Gopalganj,38.4,19.0,28.7,16.2,73.3,17.2
2014,4,Rohtas,35.4,27.8,31.6,67.4,76.2,23.6
2014,4,Buxar,37.4,25.4,31.4,35.1,80.0,17.8
2014,4,Kaimur,37.1,20.8,29.0,17.8,69.2,18.5
2014,4,Bhojpur,37.0,23.6,30.3,48.0,58.1,19.4
2014,4,Arwal,39.7,21.2,30.4,41.1,67.3,23.6
2014,4,Jehanabad,37.9,19.0,28.4,70.6,75.8,22.5
2014,4,Aurangabad,35.6,25.6,30.6,43.5,73.4,23.8
2014,4,Nalanda,40.7,22.5,31.6,70.2,57.5,16.0
2014,4,Sheikhpura,36.6,24.5,30.5,20.7,66.8,15.9
2014,4,Lakhisarai,37.2,26.6,31.9,61.6,64.5,24.9
2014,4,Jamui,38.0,26.2,32.1,56.9,79.7,23.2
2014,4,Munger,36.2,21.7,29.0,57.8,69.8,21.3
2014,4,Banka,34.1,22.3,28.2,49.1,76.0,22.6
2014,4,Nawada,31.4,20.5,25.9,11.9,55.2,17.2
2014,4,Katihar,39.6,27.0,33.3,37.4,69.1,22.1
2014,5,Patna,41.4,27.1,34.3,14.0,61.2,15.5
2014,5,Gaya,37.4,25.1,31.3,31.6,76.3,19.5
2014,5,Bhagalpur,42.0,18.0,30.0,17.7,62.5,15.3
2014,5,Muzaffarpur,39.4,18.5,29.0,62.4,56.3,17.5
2014,5,Darbhanga,40.1,27.5,33.8,39.0,79.2,21.3
2014,5,Purnia,35.0,26.0,30.5,30.7,61.6,21.6
2014,5,Araria,34.7,19.4,27.0,14.7,74.7,21.8
2014,5,Kishanganj,34.9,27.0,31.0,38.8,72.8,24.1
2014,5,West Champaran,40.1,23.1,31.6,57.6,65.3,21.5
2014,5,East Champaran,33.1,22.3,27.7,24.7,56.0,20.9
2014,5,Sheohar,40.4,18.3,29.3,23.7,66.5,21.7
2014,5,Sitamarhi,32.1,18.6,25.3,46.3,75.5,15.4
2014,5,Madhubani,34.2,24.6,29.4,19.2,60.9,20.4
2014,5,Supaul,41.4,20.9,31.2,44.1,65.0,24.0
2014,5,Saharsa,30.9,23.7,27.3,69.2,79.7,22.0
2014,5,Madhepura,34.6,22.1,28.3,34.6,70.1,22.4
2014,5,Khagaria,39.8,22.2,31.0,60.2,77.9,24.2
2014,5,Begusarai,38.4,24.4,31.4,47.2,59.6,16.2
2014,5,Samastipur,35.8,19.6,27.7,50.4,71.1,20.3
2014,5,Vaishali,30.4,18.6,24.5,17.9,58.8,24.9
2014,5,Saran,34.1,20.9,27.5,13.7,70.9,21.5
2014,5,Siwan,32.1,27.2,29.6,66.0,60.8,19.9
2014,5,Gopalganj,35.5,21.5,28.5,67.2,57.7,19.2
2014,5,Rohtas,35.1,22.7,28.9,70.3,60.5,16.0
2014,5,Buxar,37.4,19.7,28.6,15.2,65.7,17.2
2014,5,Kaimur,34.3,20.6,27.5,16.5,69.0,15.3
2014,5,Bhojpur,41.6,21.4,31.5,58.7,75.3,17.8
2014,5,Arwal,39.0,26.3,32.7,26.9,79.8,15.2
2014,5,Jehanabad,32.6,25.8,29.2,23.6,72.5,23.6
2014,5,Aurangabad,41.5,22.7,32.1,78.0,65.3,17.2
2014,5,Nalanda,36.2,24.5,30.3,42.1,69.2,19.2
2014,5,Sheikhpura,36.3,27.5,31.9,45.0,61.3,22.6
2014,5,Lakhisarai,34.1,26.2,30.1,14.0,63.3,15.9
2014,5,Jamui,31.0,24.6,27.8,37.0,76.8,20.2
2014,5,Munger,33.5,25.2,29.4,53.7,75.0,21.4
2014,5,Banka,32.0,24.7,28.4,37.4,66.6,24.2
2014,5,Nawada,34.3,24.1,29.2,35.4,57.4,19.5
2014,5,Katihar,37.2,22.1,29.6,37.3,75.5,15.3
2014,6,Patna,30.1,26.9,28.5,380.1,81.2,23.9
2014,6,Gaya,29.4,23.3,26.4,361.5,88.5,17.2
2014,6,Bhagalpur,28.4,22.5,25.5,215.3,86.4,20.1
2014,6,Muzaffarpur,31.2,25.5,28.3,372.6,76.4,21.9
2014,6,Darbhanga,34.5,23.3,28.9,359.4,85.5,15.1
2014,6,Purnia,29.6,25.6,27.6,275.6,82.9,17.3
2014,6,Araria,32.7,23.6,28.2,247.4,80.5,21.7
2014,6,Kishanganj,28.6,23.2,25.9,200.1,76.6,17.1
2014,6,West Champaran,32.2,26.4,29.3,315.1,82.1,15.5
2014,6,East Champaran,34.7,23.0,28.9,317.1,88.7,22.0
2014,6,Sheohar,29.5,23.9,26.7,157.6,84.2,21.1
2014,6,Sitamarhi,33.1,22.1,27.6,354.5,86.1,16.4
2014,6,Madhubani,30.4,25.8,28.1,273.9,76.7,15.9
2014,6,Supaul,33.5,22.9,28.2,193.0,87.5,21.1
2014,6,Saharsa,32.2,24.9,28.6,292.2,84.0,24.7
2014,6,Madhepura,29.6,23.3,26.4,164.3,84.9,20.5
2014,6,Khagaria,28.8,24.2,26.5,194.7,80.0,24.5
2014,6,Begusarai,32.8,22.0,27.4,213.1,75.2,22.1
2014,6,Samastipur,31.3,28.0,29.6,333.4,82.8,23.0
2014,6,Vaishali,32.9,23.5,28.2,282.6,83.3,19.5
2014,6,Saran,29.3,23.3,26.3,220.3,75.2,24.2
2014,6,Siwan,32.8,26.1,29.5,293.1,85.3,24.8
2014,6,Gopalganj,30.7,26.3,28.5,239.9,87.8,23.6
2014,6,Rohtas,34.3,22.0,28.2,224.5,77.0,19.5
2014,6,Buxar,31.5,23.5,27.5,330.9,79.0,23.5
2014,6,Kaimur,29.2,24.2,26.7,305.6,84.1,15.8
2014,6,Bhojpur,33.9,25.6,29.8,367.5,88.0,20.5
2014,6,Arwal,34.4,27.1,30.7,389.5,87.8,23.2
2014,6,Jehanabad,31.3,23.3,27.3,377.7,85.8,17.8
2014,6,Aurangabad,30.4,26.1,28.3,269.5,76.2,16.4
2014,6,Nalanda,33.2,24.0,28.6,276.9,86.5,22.5
2014,6,Sheikhpura,29.2,22.6,25.9,297.8,86.1,16.5
2014,6,Lakhisarai,30.6,27.2,28.9,386.1,81.8,15.8
2014,6,Jamui,29.8,23.4,26.6,209.7,82.4,20.8
2014,6,Munger,28.9,27.3,28.1,305.0,84.0,24.9
2014,6,Banka,32.4,27.6,30.0,221.6,78.6,20.2
2014,6,Nawada,31.6,23.4,27.5,324.9,75.4,21.9
2014,6,Katihar,31.2,26.1,28.7,269.3,89.7,18.3
2014,7,Patna,34.9,22.4,28.6,320.9,81.8,23.2
2014,7,Gaya,33.5,26.8,30.2,173.7,87.3,17.1
2014,7,Bhagalpur,28.2,23.3,25.7,269.8,86.1,17.2
2014,7,Muzaffarpur,28.8,25.9,27.3,396.0,84.0,21.9
2014,7,Darbhanga,31.9,26.7,29.3,394.0,83.2,19.2
2014,7,Purnia,34.0,27.8,30.9,182.3,83.7,22.9
2014,7,Araria,31.7,24.5,28.1,313.8,79.1,18.5
2014,7,Kishanganj,34.9,25.8,30.4,368.2,87.1,21.5
2014,7,West Champaran,33.9,23.7,28.8,309.3,83.9,21.2
2014,7,East Champaran,29.2,23.7,26.4,221.7,84.0,24.7
2014,7,Sheohar,34.7,23.4,29.0,226.2,75.5,19.0
2014,7,Sitamarhi,33.8,27.5,30.7,209.1,79.0,17.2
2014,7,Madhubani,30.5,26.8,28.6,311.7,86.8,20.8
2014,7,Supaul,29.8,23.4,26.6,152.3,86.7,23.5
2014,7,Saharsa,33.4,22.4,27.9,340.6,75.7,16.1
2014,7,Madhepura,31.1,24.9,28.0,354.0,85.2,16.5
2014,7,Khagaria,29.6,23.7,26.6,180.9,79.3,22.3
2014,7,Begusarai,29.7,27.0,28.4,267.4,79.8,19.1
2014,7,Samastipur,33.0,25.1,29.0,151.8,88.8,15.7
2014,7,Vaishali,34.6,22.2,28.4,342.7,83.0,20.1
2014,7,Saran,28.5,23.4,26.0,344.4,88.4,20.3
2014,7,Siwan,30.5,22.4,26.4,320.5,79.2,15.6
2014,7,Gopalganj,32.7,24.9,28.8,153.0,76.7,22.0
2014,7,Rohtas,28.4,27.2,27.8,227.8,76.3,22.6
2014,7,Buxar,31.7,23.8,27.8,251.5,75.3,21.6
2014,7,Kaimur,30.6,26.3,28.4,307.0,84.8,22.9
2014,7,Bhojpur,32.4,24.5,28.5,247.5,76.8,22.8
2014,7,Arwal,33.3,23.5,28.4,365.7,83.8,19.8
2014,7,Jehanabad,28.1,24.3,26.2,310.2,76.3,19.6
2014,7,Aurangabad,35.0,26.3,30.6,286.7,83.0,15.4
2014,7,Nalanda,34.7,27.6,31.1,320.6,76.5,17.1
2014,7,Sheikhpura,29.3,25.1,27.2,202.0,85.4,20.5
2014,7,Lakhisarai,28.1,26.5,27.3,197.2,87.4,18.6
2014,7,Jamui,30.4,22.1,26.2,396.9,84.2,19.2
2014,7,Munger,28.7,26.2,27.4,220.7,89.8,24.5
2014,7,Banka,33.1,27.8,30.5,176.4,79.2,17.5
2014,7,Nawada,28.5,27.8,28.2,165.0,87.9,22.7
2014,7,Katihar,30.6,22.1,26.4,151.5,78.1,19.9
2014,8,Patna,31.2,25.5,28.4,343.0,80.7,16.6
2014,8,Gaya,33.6,24.0,28.8,221.7,86.5,24.3
2014,8,Bhagalpur,34.4,22.8,28.6,275.8,76.4,24.6
2014,8,Muzaffarpur,29.5,23.2,26.3,372.2,89.5,22.0
2014,8,Darbhanga,28.8,24.9,26.9,354.2,83.6,16.3
2014,8,Purnia,29.2,27.2,28.2,281.8,85.6,18.7
2014,8,Araria,31.7,27.9,29.8,232.4,85.1,16.7
2014,8,Kishanganj,28.9,26.7,27.8,361.0,85.0,16.6
2014,8,West Champaran,29.7,27.5,28.6,222.2,87.3,17.9
2014,8,East Champaran,34.6,27.5,31.0,160.8,86.6,16.7
2014,8,Sheohar,29.5,24.8,27.1,294.1,79.9,20.8
2014,8,Sitamarhi,29.2,22.1,25.7,292.8,82.8,21.9
2014,8,Madhubani,32.5,27.4,30.0,264.9,75.1,21.3
2014,8,Supaul,32.7,25.1,28.9,322.3,79.9,16.5
2014,8,Saharsa,32.7,23.5,28.1,264.1,82.4,19.8
2014,8,Madhepura,32.2,22.2,27.2,397.4,85.7,19.3
2014,8,Khagaria,29.3,22.5,25.9,318.0,79.8,17.3
2014,8,Begusarai,30.7,25.6,28.1,317.9,84.7,23.6
2014,8,Samastipur,29.5,25.8,27.7,175.3,83.2,20.8
2014,8,Vaishali,29.5,24.4,26.9,356.8,77.2,19.3
2014,8,Saran,34.5,25.0,29.8,331.3,87.4,17.0
2014,8,Siwan,29.5,26.6,28.0,338.3,75.9,18.2
2014,8,Gopalganj,30.8,27.0,28.9,255.5,88.9,25.0
2014,8,Rohtas,33.5,26.0,29.7,248.0,76.0,20.7
2014,8,Buxar,30.5,24.1,27.3,321.9,82.0,22.5
2014,8,Kaimur,30.8,22.9,26.8,265.3,89.3,23.0
2014,8,Bhojpur,29.4,24.3,26.9,381.9,76.9,17.5
2014,8,Arwal,29.8,25.4,27.6,252.7,76.2,21.3
2014,8,Jehanabad,28.7,25.6,27.2,276.8,82.4,15.7
2014,8,Aurangabad,32.5,24.6,28.5,252.8,83.9,21.1
2014,8,Nalanda,28.1,22.8,25.4,209.1,85.2,20.8
2014,8,Sheikhpura,33.3,26.4,29.9,363.3,80.7,18.5
2014,8,Lakhisarai,33.8,23.4,28.6,265.3,77.9,24.1
2014,8,Jamui,30.9,23.3,27.1,323.0,78.7,24.4
2014,8,Munger,30.6,26.0,28.3,236.3,87.1,24.0
2014,8,Banka,33.5,27.1,30.3,175.5,88.9,21.2
2014,8,Nawada,34.1,26.1,30.1,200.5,84.1,15.9
2014,8,Katihar,32.9,24.5,28.7,187.9,89.7,24.0
2014,9,Patna,34.3,26.7,30.5,323.0,84.8,16.1
2014,9,Gaya,34.3,27.3,30.8,337.0,88.9,20.5
2014,9,Bhagalpur,31.1,27.8,29.5,266.0,84.6,18.7
2014,9,Muzaffarpur,32.5,26.3,29.4,306.2,82.7,18.0
2014,9,Darbhanga,32.5,27.5,30.0,151.7,77.0,16.2
2014,9,Purnia,34.5,26.0,30.2,387.9,83.7,19.6
2014,9,Araria,33.5,23.0,28.3,245.3,82.0,18.0
2014,9,Kishanganj,30.6,22.5,26.5,199.5,80.0,23.0
2014,9,West Champaran,29.3,24.1,26.7,166.2,83.4,21.1
2014,9,East Champaran,34.1,26.9,30.5,221.3,77.1,16.6
2014,9,Sheohar,34.8,26.0,30.4,160.6,77.1,19.9
2014,9,Sitamarhi,29.5,26.8,28.1,293.3,84.2,19.6
2014,9,Madhubani,29.8,25.5,27.7,329.2,80.6,20.0
2014,9,Supaul,33.9,22.9,28.4,286.3,80.2,22.0
2014,9,Saharsa,28.1,26.0,27.1,175.7,76.0,22.2
2014,9,Madhepura,32.5,27.4,29.9,279.9,83.0,22.1
2014,9,Khagaria,30.3,22.2,26.2,207.5,78.6,18.4
2014,9,Begusarai,34.6,26.8,30.7,384.0,90.0,19.3
2014,9,Samastipur,29.6,25.4,27.5,370.3,82.0,20.1
2014,9,Vaishali,28.9,24.5,26.7,246.7,80.3,23.9
2014,9,Saran,28.4,27.8,28.1,152.1,89.2,20.5
2014,9,Siwan,32.9,23.1,28.0,313.6,88.2,16.4
2014,9,Gopalganj,28.9,23.8,26.4,190.4,76.7,21.8
2014,9,Rohtas,29.5,26.0,27.7,365.5,84.8,16.2
2014,9,Buxar,32.0,24.4,28.2,235.8,79.8,24.3
2014,9,Kaimur,33.2,22.8,28.0,269.0,79.8,24.8
2014,9,Bhojpur,34.8,23.9,29.4,238.0,84.0,19.8
2014,9,Arwal,29.5,26.0,27.7,233.5,84.8,18.8
2014,9,Jehanabad,32.9,26.0,29.5,277.2,85.6,19.6
2014,9,Aurangabad,28.8,23.1,26.0,211.5,75.9,22.1
2014,9,Nalanda,30.6,22.6,26.6,355.0,85.3,19.5
2014,9,Sheikhpura,29.7,22.9,26.3,264.6,88.3,16.9
2014,9,Lakhisarai,32.0,27.8,29.9,309.3,81.6,22.2
2014,9,Jamui,33.8,25.5,29.7,368.0,82.7,23.3
2014,9,Munger,34.7,25.0,29.8,301.3,84.1,22.8
2014,9,Banka,33.8,22.2,28.0,333.3,86.8,22.0
2014,9,Nawada,33.0,22.2,27.6,260.5,87.3,24.3
2014,9,Katihar,29.6,25.5,27.5,351.1,86.3,21.2
2014,10,Patna,30.2,25.2,27.7,64.1,73.1,22.7
2014,10,Gaya,35.2,27.9,31.6,64.0,69.5,24.3
2014,10,Bhagalpur,40.9,26.1,33.5,49.5,68.2,18.3
2014,10,Muzaffarpur,33.0,23.1,28.1,50.4,61.1,24.2
2014,10,Darbhanga,36.7,23.3,30.0,40.5,56.5,23.8
2014,10,Purnia,33.8,24.4,29.1,52.5,69.6,20.3
2014,10,Araria,32.2,20.8,26.5,46.7,74.7,19.3
2014,10,Kishanganj,32.4,18.9,25.7,56.4,65.6,16.3
2014,10,West Champaran,38.1,20.1,29.1,45.6,62.7,24.3
2014,10,East Champaran,32.7,22.2,27.5,77.2,63.0,21.4
2014,10,Sheohar,33.8,19.1,26.5,53.9,77.9,19.5
2014,10,Sitamarhi,37.5,24.1,30.8,39.1,70.4,17.6
2014,10,Madhubani,34.5,22.4,28.5,70.5,63.7,21.4
2014,10,Supaul,32.6,20.5,26.5,55.4,74.1,19.6
2014,10,Saharsa,34.0,27.1,30.6,19.5,73.0,21.9
2014,10,Madhepura,38.3,27.4,32.8,61.0,62.5,18.5
2014,10,Khagaria,34.7,18.3,26.5,73.9,56.8,22.0
2014,10,Begusarai,38.8,26.4,32.6,48.7,73.1,18.0
2014,10,Samastipur,38.9,21.4,30.2,73.2,59.1,18.2
2014,10,Vaishali,36.0,25.8,30.9,62.4,60.3,16.4
2014,10,Saran,33.6,22.8,28.2,47.7,65.7,21.6
2014,10,Siwan,35.1,27.5,31.3,28.3,70.7,21.1
2014,10,Gopalganj,33.4,22.1,27.7,35.6,59.3,19.8
2014,10,Rohtas,34.6,19.8,27.2,41.5,65.5,16.3
2014,10,Buxar,31.6,24.5,28.0,59.5,78.5,15.9
2014,10,Kaimur,31.4,18.5,25.0,47.3,70.6,19.0
2014,10,Bhojpur,39.6,24.9,32.2,79.0,58.4,15.6
2014,10,Arwal,33.3,18.2,25.7,75.3,62.6,20.5
2014,10,Jehanabad,33.8,20.5,27.1,20.7,63.0,21.2
2014,10,Aurangabad,41.7,23.6,32.6,47.3,55.9,23.4
2014,10,Nalanda,30.5,27.1,28.8,47.7,59.2,19.5
2014,10,Sheikhpura,41.9,21.1,31.5,28.9,58.0,21.0
2014,10,Lakhisarai,31.1,25.7,28.4,74.3,78.3,16.1
2014,10,Jamui,36.7,19.0,27.8,50.0,75.4,20.4
2014,10,Munger,40.5,26.0,33.2,29.4,70.8,15.1
2014,10,Banka,34.8,20.4,27.6,75.6,65.1,21.5
2014,10,Nawada,38.8,25.7,32.3,61.5,62.2,21.9
2014,10,Katihar,36.6,24.0,30.3,10.1,61.5,24.3
2014,11,Patna,33.5,22.4,27.9,23.1,58.5,17.1
2014,11,Gaya,36.6,27.2,31.9,32.8,63.1,20.6
2014,11,Bhagalpur,34.3,27.1,30.7,36.4,67.3,20.3
2014,11,Muzaffarpur,39.4,23.6,31.5,26.7,58.1,24.4
2014,11,Darbhanga,39.6,18.2,28.9,67.5,69.8,20.2
2014,11,Purnia,30.1,25.8,28.0,23.9,73.2,15.2
2014,11,Araria,39.6,18.2,28.9,26.5,61.7,16.6
2014,11,Kishanganj,35.8,20.8,28.3,79.5,69.5,20.7
2014,11,West Champaran,32.7,22.1,27.4,18.7,74.1,18.3
2014,11,East Champaran,39.0,21.7,30.4,79.2,59.3,15.0
2014,11,Sheohar,37.1,27.5,32.3,55.3,57.1,20.4
2014,11,Sitamarhi,40.9,18.1,29.5,21.7,75.4,23.9
2014,11,Madhubani,38.5,27.9,33.2,16.3,68.6,21.8
2014,11,Supaul,38.4,25.9,32.2,74.2,64.0,15.4
2014,11,Saharsa,34.3,24.7,29.5,24.9,75.2,17.2
2014,11,Madhepura,30.1,23.1,26.6,60.9,63.7,22.5
2014,11,Khagaria,35.3,19.7,27.5,16.3,72.8,18.9
2014,11,Begusarai,41.0,23.4,32.2,34.4,63.7,16.3
2014,11,Samastipur,37.1,23.8,30.5,66.0,60.0,17.9
2014,11,Vaishali,31.2,21.0,26.1,40.0,79.1,21.5
2014,11,Saran,39.4,21.3,30.3,20.1,61.4,17.6
2014,11,Siwan,37.0,21.4,29.2,70.0,79.7,18.4
2014,11,Gopalganj,38.5,24.6,31.5,23.6,78.0,17.0
2014,11,Rohtas,38.8,21.5,30.2,35.7,66.4,23.6
2014,11,Buxar,31.7,18.5,25.1,38.1,56.4,21.9
2014,11,Kaimur,39.1,26.5,32.8,62.1,77.9,22.5
2014,11,Bhojpur,41.2,19.9,30.6,45.0,79.8,21.8
2014,11,Arwal,40.5,18.3,29.4,71.0,72.4,16.7
2014,11,Jehanabad,30.3,20.6,25.5,74.1,71.7,24.2
2014,11,Aurangabad,35.4,27.4,31.4,42.4,60.1,16.5
2014,11,Nalanda,41.9,21.3,31.6,21.2,55.2,17.9
2014,11,Sheikhpura,40.7,23.3,32.0,54.3,78.1,20.1
2014,11,Lakhisarai,40.1,21.2,30.6,78.4,57.0,22.2
2014,11,Jamui,37.9,19.9,28.9,37.2,62.8,15.9
2014,11,Munger,37.0,27.9,32.5,49.2,68.6,15.4
2014,11,Banka,31.7,23.1,27.4,79.0,76.9,18.4
2014,11,Nawada,36.5,23.5,30.0,58.0,72.2,22.9
2014,11,Katihar,30.3,27.4,28.9,14.9,66.9,24.2
2014,12,Patna,23.9,8.6,16.3,10.7,68.7,15.9
2014,12,Gaya,23.4,11.3,17.3,25.4,61.7,21.8
2014,12,Bhagalpur,23.3,13.9,18.6,10.1,69.1,21.7
2014,12,Muzaffarpur,20.6,16.2,18.4,26.5,61.0,21.0
2014,12,Darbhanga,24.8,8.1,16.4,13.6,74.5,20.6
2014,12,Purnia,27.5,14.8,21.1,5.7,61.2,22.2
2014,12,Araria,24.4,9.3,16.9,20.4,72.2,22.5
2014,12,Kishanganj,22.0,10.6,16.3,29.2,73.3,18.2
2014,12,West Champaran,26.6,9.6,18.1,9.9,62.7,15.9
2014,12,East Champaran,26.8,13.8,20.3,11.5,72.7,23.0
2014,12,Sheohar,20.8,14.4,17.6,23.0,70.7,22.2
2014,12,Sitamarhi,21.4,11.2,16.3,26.1,73.5,17.8
2014,12,Madhubani,20.2,16.6,18.4,14.4,64.9,18.5
2014,12,Supaul,23.3,11.8,17.6,19.2,61.2,24.7
2014,12,Saharsa,27.5,17.3,22.4,27.0,69.9,17.2
2014,12,Madhepura,20.4,9.0,14.7,13.1,67.6,24.9
2014,12,Khagaria,23.5,13.2,18.4,22.4,62.7,24.3
2014,12,Begusarai,24.2,10.8,17.5,28.4,69.4,19.8
2014,12,Samastipur,24.6,15.5,20.1,8.9,73.0,24.6
2014,12,Vaishali,24.5,14.8,19.7,26.5,65.6,24.9
2014,12,Saran,25.4,12.2,18.8,21.9,67.8,16.1
2014,12,Siwan,26.4,13.6,20.0,24.9,62.3,20.4
2014,12,Gopalganj,26.1,17.9,22.0,27.1,73.0,17.5
2014,12,Rohtas,26.7,9.7,18.2,10.0,61.7,23.6
2014,12,Buxar,20.9,9.4,15.1,11.1,68.6,23.8
2014,12,Kaimur,23.3,13.5,18.4,9.2,64.0,16.3
2014,12,Bhojpur,23.3,13.9,18.6,12.1,72.7,24.8
2014,12,Arwal,21.0,8.2,14.6,24.7,62.9,18.5
2014,12,Jehanabad,23.2,17.2,20.2,21.5,60.6,15.1
2014,12,Aurangabad,21.6,11.2,16.4,17.1,72.6,18.1
2014,12,Nalanda,23.0,11.3,17.2,5.2,74.3,16.4
2014,12,Sheikhpura,22.3,9.3,15.8,17.3,74.0,16.0
2014,12,Lakhisarai,23.5,8.2,15.9,24.3,69.6,22.0
2014,12,Jamui,23.8,17.1,20.4,15.2,67.7,22.0
2014,12,Munger,24.2,9.9,17.0,12.9,61.4,19.3
2014,12,Banka,24.9,9.2,17.0,20.8,73.4,18.4
2014,12,Nawada,21.8,16.9,19.4,22.3,61.6,19.1
2014,12,Katihar,25.4,13.7,19.6,20.5,68.5,23.0
2015,1,Patna,22.6,15.1,18.8,29.8,65.8,22.9
2015,1,Gaya,22.0,10.8,16.4,28.4,60.4,17.2
2015,1,Bhagalpur,23.9,12.0,17.9,20.7,62.9,15.7
2015,1,Muzaffarpur,23.0,13.2,18.1,19.1,69.0,20.5
2015,1,Darbhanga,22.0,15.6,18.8,7.2,63.0,22.4
2015,1,Purnia,22.2,12.9,17.6,13.2,67.6,18.5
2015,1,Araria,28.0,11.6,19.8,20.7,73.3,21.4
2015,1,Kishanganj,24.5,13.7,19.1,17.4,72.1,15.5
2015,1,West Champaran,27.1,13.9,20.5,26.2,60.2,23.7
2015,1,East Champaran,21.0,15.2,18.1,15.4,70.2,21.3
2015,1,Sheohar,21.3,13.1,17.2,11.9,68.4,22.4
2015,1,Sitamarhi,20.7,13.2,16.9,20.4,64.4,24.5
2015,1,Madhubani,24.2,9.8,17.0,7.7,68.1,18.8
2015,1,Supaul,21.5,8.3,14.9,19.2,69.0,16.4
2015,1,Saharsa,24.8,17.5,21.2,29.5,73.3,23.1
2015,1,Madhepura,21.7,9.6,15.6,16.1,69.3,23.5
2015,1,Khagaria,21.9,12.8,17.3,21.2,66.7,19.5
2015,1,Begusarai,21.8,17.9,19.8,16.9,68.0,17.2
2015,1,Samastipur,24.1,10.6,17.3,10.1,64.1,15.0
2015,1,Vaishali,24.6,11.9,18.2,27.5,60.6,15.4
2015,1,Saran,27.1,9.3,18.2,5.1,62.7,23.2
2015,1,Siwan,26.4,11.4,18.9,21.7,67.6,24.0
2015,1,Gopalganj,20.5,16.1,18.3,9.3,65.9,16.9
2015,1,Rohtas,25.6,14.8,20.2,18.7,70.5,21.4
2015,1,Buxar,26.2,10.4,18.3,15.7,62.3,19.3
2015,1,Kaimur,25.6,14.9,20.3,22.7,64.6,21.6
2015,1,Bhojpur,22.9,17.4,20.2,13.6,69.0,22.5
2015,1,Arwal,27.3,12.4,19.8,14.0,66.5,18.2
