year,month,district,ndvi,lai,evi
2014,5,Buxar,0.223,1.23,0.336
2014,5,Kaimur,0.468,0.63,0.584
2014,5,Bhojpur,0.287,1.28,0.347
2014,5,Arwal,0.334,1.38,0.355
2014,5,Jehanabad,0.476,0.91,0.474
2014,5,Aurangabad,0.331,1.47,0.589
2014,5,Nalanda,0.485,1.79,0.523
2014,5,Sheikhpura,0.327,1.68,0.607
2014,5,Lakhisarai,0.265,1.38,0.538
2014,5,Jamui,0.256,1.54,0.315
2014,5,Munger,0.388,0.77,0.657
2014,5,Banka,0.47,0.68,0.511
2014,5,Nawada,0.203,0.75,0.145
2014,5,Katihar,0.325,1.57,0.42
2014,6,Patna,0.469,1.07,0.657
2014,6,Gaya,0.395,1.72,0.446
2014,6,Bhagalpur,0.472,1.26,0.643
2014,6,Muzaffarpur,0.369,1.66,0.338
2014,6,Darbhanga,0.354,1.72,0.449
2014,6,Purnia,0.423,1.38,0.548
2014,6,Araria,0.341,1.96,0.511
2014,6,Kishanganj,0.352,1.33,0.465
2014,6,West Champaran,0.399,1.59,0.274
2014,6,East Champaran,0.272,1.14,0.253
2014,6,Sheohar,0.263,1.13,0.205
2014,6,Sitamarhi,0.328,1.4,0.418
2014,6,Madhubani,0.311,0.81,0.359
2014,6,Supaul,0.265,0.87,0.164
2014,6,Saharsa,0.462,1.67,0.539
2014,6,Madhepura,0.36,0.59,0.394
2014,6,Khagaria,0.405,1.08,0.336
2014,6,Begusarai,0.3,1.79,0.295
2014,6,Samastipur,0.437,1.9,0.591
2014,6,Vaishali,0.278,1.5,0.505
2014,6,Saran,0.472,0.6,0.451
2014,6,Siwan,0.443,1.42,0.513
2014,6,Gopalganj,0.464,0.59,0.478
2014,6,Rohtas,0.244,0.76,0.244
2014,6,Buxar,0.344,1.68,0.428
2014,6,Kaimur,0.247,0.62,0.388
2014,6,Bhojpur,0.348,1.65,0.544
2014,6,Arwal,0.214,1.12,0.44
2014,6,Jehanabad,0.365,1.4,0.439
2014,6,Aurangabad,0.411,0.96,0.558
2014,6,Nalanda,0.376,1.03,0.379
2014,6,Sheikhpura,0.338,1.0,0.24
2014,6,Lakhisarai,0.277,1.44,0.209
2014,6,Jamui,0.428,1.59,0.464
2014,6,Munger,0.466,1.33,0.628
2014,6,Banka,0.284,1.48,0.299
2014,6,Nawada,0.257,1.44,0.323
2014,6,Katihar,0.341,1.99,0.531
2014,7,Patna,0.607,4.0,0.751
2014,7,Gaya,0.763,4.91,0.981
2014,7,Bhagalpur,0.697,3.21,0.746
2014,7,Muzaffarpur,0.744,4.18,0.769
2014,7,Darbhanga,0.756,3.59,0.857
2014,7,Purnia,0.742,4.03,0.782
2014,7,Araria,0.773,3.93,0.953
2014,7,Kishanganj,0.66,5.9,0.77
2014,7,West Champaran,0.896,5.09,1.221
2014,7,East Champaran,0.862,5.13,1.035
2014,7,Sheohar,0.631,3.01,0.705
2014,7,Sitamarhi,0.655,4.53,0.735
2014,7,Madhubani,0.756,5.17,0.887
2014,7,Supaul,0.8,4.14,1.168
2014,7,Saharsa,0.825,5.05,0.973
2014,7,Madhepura,0.857,4.13,1.035
2014,7,Khagaria,0.641,5.27,0.718
2014,7,Begusarai,0.835,4.31,1.0
2014,7,Samastipur,0.826,5.27,1.015
2014,7,Vaishali,0.708,4.64,0.767
2014,7,Saran,0.627,4.76,0.663
2014,7,Siwan,0.71,3.06,0.805
2014,7,Gopalganj,0.723,5.74,0.857
2014,7,Rohtas,0.772,3.54,0.787
2014,7,Buxar,0.699,5.73,0.932
2014,7,Kaimur,0.641,5.01,0.629
2014,7,Bhojpur,0.684,3.69,0.812
2014,7,Arwal,0.833,5.76,1.044
2014,7,Jehanabad,0.661,5.61,0.857
2014,7,Aurangabad,0.843,3.33,1.18
2014,7,Nalanda,0.679,3.39,0.94
2014,7,Sheikhpura,0.879,3.97,1.181
2014,7,Lakhisarai,0.7,5.54,0.709
2014,7,Jamui,0.818,5.32,1.051
2014,7,Munger,0.829,4.31,1.023
2014,7,Banka,0.837,5.74,0.889
2014,7,Nawada,0.736,3.74,0.905
2014,7,Katihar,0.761,5.02,0.884
2014,8,Patna,0.648,3.02,0.68
2014,8,Gaya,0.879,3.62,0.827
2014,8,Bhagalpur,0.841,3.05,1.033
2014,8,Muzaffarpur,0.743,5.12,0.991
2014,8,Darbhanga,0.62,3.59,0.917
2014,8,Purnia,0.643,4.14,0.636
2014,8,Araria,0.678,4.94,0.854
2014,8,Kishanganj,0.736,5.15,0.759
2014,8,West Champaran,0.686,4.63,0.674
2014,8,East Champaran,0.819,5.39,0.905
2014,8,Sheohar,0.699,4.87,0.889
2014,8,Sitamarhi,0.684,3.51,0.765
2014,8,Madhubani,0.882,4.27,1.171
2014,8,Supaul,0.806,4.69,1.019
2014,8,Saharsa,0.711,5.76,0.912
2014,8,Madhepura,0.697,3.44,1.008
2014,8,Khagaria,0.733,5.35,0.956
2014,8,Begusarai,0.898,5.92,1.206
2014,8,Samastipur,0.72,3.58,0.984
2014,8,Vaishali,0.738,4.01,0.872
2014,8,Saran,0.822,4.95,0.992
2014,8,Siwan,0.89,3.87,1.117
2014,8,Gopalganj,0.859,4.05,1.174
2014,8,Rohtas,0.888,4.13,1.142
2014,8,Buxar,0.753,5.69,0.984
2014,8,Kaimur,0.785,5.22,0.98
2014,8,Bhojpur,0.604,4.02,0.675
2014,8,Arwal,0.709,5.85,0.991
2014,8,Jehanabad,0.766,3.58,1.102
2014,8,Aurangabad,0.897,5.15,0.803
2014,8,Nalanda,0.756,4.3,0.931
2014,8,Sheikhpura,0.707,4.39,0.915
2014,8,Lakhisarai,0.683,5.88,0.737
2014,8,Jamui,0.655,3.53,0.942
2014,8,Munger,0.743,4.4,1.003
2014,8,Banka,0.894,4.06,1.047
2014,8,Nawada,0.688,5.31,0.679
2014,8,Katihar,0.654,3.84,0.759
2014,9,Patna,0.6,5.82,0.64
2014,9,Gaya,0.649,3.97,0.766
2014,9,Bhagalpur,0.766,5.11,0.934
2014,9,Muzaffarpur,0.828,5.48,0.987
2014,9,Darbhanga,0.697,4.14,0.609
2014,9,Purnia,0.678,5.99,0.993
2014,9,Araria,0.855,3.71,1.046
2014,9,Kishanganj,0.604,4.04,0.816
2014,9,West Champaran,0.608,3.26,0.723
2014,9,East Champaran,0.714,3.45,0.724
2014,9,Sheohar,0.718,3.91,0.742
2014,9,Sitamarhi,0.783,3.13,0.907
2014,9,Madhubani,0.716,5.68,0.709
2014,9,Supaul,0.62,4.82,0.54
2014,9,Saharsa,0.881,3.87,1.201
2014,9,Madhepura,0.628,5.85,0.579
2014,9,Khagaria,0.74,3.35,0.774
2014,9,Begusarai,0.704,5.08,0.695
2014,9,Samastipur,0.704,3.97,0.953
2014,9,Vaishali,0.693,3.04,0.761
2014,9,Saran,0.71,3.83,0.847
2014,9,Siwan,0.67,5.94,0.894
2014,9,Gopalganj,0.674,5.29,0.756
2014,9,Rohtas,0.722,5.62,1.076
2014,9,Buxar,0.743,4.13,0.758
2014,9,Kaimur,0.723,3.36,0.781
2014,9,Bhojpur,0.62,4.62,0.616
2014,9,Arwal,0.632,3.43,0.741
2014,9,Jehanabad,0.695,4.35,0.894
2014,9,Aurangabad,0.658,3.37,0.717
2014,9,Nalanda,0.898,4.34,0.948
2014,9,Sheikhpura,0.853,4.17,1.055
2014,9,Lakhisarai,0.82,4.93,0.89
2014,9,Jamui,0.882,4.68,1.187
2014,9,Munger,0.623,3.2,0.815
2014,9,Banka,0.809,3.83,1.016
2014,9,Nawada,0.668,4.7,0.753
2014,9,Katihar,0.789,3.85,0.825
2014,10,Patna,0.713,4.08,1.053
2014,10,Gaya,0.835,5.0,0.957
2014,10,Bhagalpur,0.608,5.69,0.807
2014,10,Muzaffarpur,0.889,4.4,1.082
2014,10,Darbhanga,0.875,4.1,1.024
2014,10,Purnia,0.736,5.07,0.868
2014,10,Araria,0.893,4.56,1.121
2014,10,Kishanganj,0.763,3.5,0.945
2014,10,West Champaran,0.854,4.72,1.099
2014,10,East Champaran,0.618,3.51,0.863
2014,10,Sheohar,0.686,3.85,0.856
2014,10,Sitamarhi,0.625,4.16,0.863
2014,10,Madhubani,0.767,3.75,0.909
2014,10,Supaul,0.738,5.71,0.843
2014,10,Saharsa,0.873,4.5,1.266
2014,10,Madhepura,0.677,3.86,0.768
2014,10,Khagaria,0.601,3.23,0.769
2014,10,Begusarai,0.664,3.37,0.688
2014,10,Samastipur,0.785,4.96,0.788
2014,10,Vaishali,0.895,3.03,1.232
2014,10,Saran,0.763,3.48,0.833
2014,10,Siwan,0.8,4.2,0.922
2014,10,Gopalganj,0.896,4.96,1.061
2014,10,Rohtas,0.696,4.09,0.857
2014,10,Buxar,0.852,3.64,1.01
2014,10,Kaimur,0.758,5.99,1.007
2014,10,Bhojpur,0.861,5.71,1.087
2014,10,Arwal,0.806,5.46,0.978
2014,10,Jehanabad,0.816,5.34,1.116
2014,10,Aurangabad,0.731,5.12,0.96
2014,10,Nalanda,0.683,4.9,0.914
2014,10,Sheikhpura,0.802,4.79,0.968
2014,10,Lakhisarai,0.694,5.59,0.724
2014,10,Jamui,0.871,3.98,1.099
2014,10,Munger,0.65,3.96,0.756
2014,10,Banka,0.625,4.69,0.8
2014,10,Nawada,0.745,5.16,0.668
2014,10,Katihar,0.601,4.4,0.815
2014,11,Patna,0.336,2.84,0.384
2014,11,Gaya,0.469,2.45,0.544
2014,11,Bhagalpur,0.571,2.79,0.712
2014,11,Muzaffarpur,0.476,2.36,0.545
2014,11,Darbhanga,0.481,2.74,0.677
2014,11,Purnia,0.346,2.73,0.455
2014,11,Araria,0.598,2.32,0.68
2014,11,Kishanganj,0.455,2.33,0.583
2014,11,West Champaran,0.498,2.34,0.654
2014,11,East Champaran,0.437,1.9,0.69
2014,11,Sheohar,0.428,2.4,0.524
2014,11,Sitamarhi,0.522,2.06,0.802
2014,11,Madhubani,0.329,2.7,0.356
2014,11,Supaul,0.536,2.02,0.705
2014,11,Saharsa,0.337,1.8,0.358
2014,11,Madhepura,0.363,1.45,0.393
2014,11,Khagaria,0.502,2.28,0.642
2014,11,Begusarai,0.405,1.91,0.421
2014,11,Samastipur,0.337,2.42,0.552
2014,11,Vaishali,0.428,1.1,0.376
2014,11,Saran,0.511,2.11,0.476
2014,11,Siwan,0.487,1.55,0.555
2014,11,Gopalganj,0.429,1.11,0.497
2014,11,Rohtas,0.567,2.74,0.692
2014,11,Buxar,0.591,2.82,0.694
2014,11,Kaimur,0.323,2.09,0.29
2014,11,Bhojpur,0.459,2.84,0.447
2014,11,Arwal,0.464,2.06,0.798
2014,11,Jehanabad,0.574,2.79,0.655
2014,11,Aurangabad,0.526,2.37,0.547
2014,11,Nalanda,0.489,2.99,0.607
2014,11,Sheikhpura,0.594,2.39,0.502
2014,11,Lakhisarai,0.495,1.31,0.528
2014,11,Jamui,0.439,1.99,0.391
2014,11,Munger,0.571,1.21,0.624
2014,11,Banka,0.521,2.94,0.582
2014,11,Nawada,0.568,2.45,0.72
2014,11,Katihar,0.363,1.93,0.525
2014,12,Patna,0.326,2.04,0.256
2014,12,Gaya,0.597,1.13,0.774
2014,12,Bhagalpur,0.485,1.51,0.453
2014,12,Muzaffarpur,0.54,1.7,0.619
2014,12,Darbhanga,0.356,2.45,0.411
2014,12,Purnia,0.414,2.26,0.629
2014,12,Araria,0.495,2.32,0.612
2014,12,Kishanganj,0.364,1.75,0.428
2014,12,West Champaran,0.385,2.86,0.506
2014,12,East Champaran,0.301,2.37,0.408
2014,12,Sheohar,0.369,2.94,0.695
2014,12,Sitamarhi,0.407,2.07,0.608
2014,12,Madhubani,0.525,2.12,0.587
2014,12,Supaul,0.515,2.8,0.837
2014,12,Saharsa,0.315,1.21,0.279
2014,12,Madhepura,0.384,1.36,0.612
2014,12,Khagaria,0.472,1.7,0.625
2014,12,Begusarai,0.527,2.59,0.634
2014,12,Samastipur,0.337,1.65,0.233
2014,12,Vaishali,0.462,1.36,0.537
2014,12,Saran,0.317,1.65,0.485
2014,12,Siwan,0.442,1.58,0.432
2014,12,Gopalganj,0.471,1.14,0.474
2014,12,Rohtas,0.384,1.56,0.503
2014,12,Buxar,0.44,2.91,0.409
2014,12,Kaimur,0.351,1.78,0.326
2014,12,Bhojpur,0.355,1.28,0.334
2014,12,Arwal,0.304,2.59,0.429
2014,12,Jehanabad,0.511,1.67,0.591
2014,12,Aurangabad,0.354,2.87,0.359
2014,12,Nalanda,0.459,2.93,0.627
2014,12,Sheikhpura,0.357,2.62,0.228
2014,12,Lakhisarai,0.312,2.39,0.509
2014,12,Jamui,0.478,2.42,0.387
2014,12,Munger,0.361,2.06,0.266
2014,12,Banka,0.449,2.9,0.482
2014,12,Nawada,0.585,1.56,0.759
2014,12,Katihar,0.561,2.03,0.527
2015,1,Patna,0.411,2.3,0.458
2015,1,Gaya,0.55,1.08,0.626
2015,1,Bhagalpur,0.541,1.58,0.936
2015,1,Muzaffarpur,0.53,2.77,0.525
2015,1,Darbhanga,0.541,2.14,0.687
2015,1,Purnia,0.309,1.49,0.157
2015,1,Araria,0.41,1.64,0.417
2015,1,Kishanganj,0.386,1.95,0.449
2015,1,West Champaran,0.363,1.16,0.275
2015,1,East Champaran,0.575,1.26,0.478
2015,1,Sheohar,0.484,1.64,0.554
2015,1,Sitamarhi,0.428,1.73,0.419
2015,1,Madhubani,0.53,2.68,0.61
2015,1,Supaul,0.426,1.64,0.485
2015,1,Saharsa,0.546,2.99,0.711
2015,1,Madhepura,0.482,2.29,0.511
2015,1,Khagaria,0.379,1.19,0.678
2015,1,Begusarai,0.589,2.35,0.791
2015,1,Samastipur,0.433,2.99,0.413
2015,1,Vaishali,0.485,1.53,0.542
2015,1,Saran,0.577,1.86,0.565
2015,1,Siwan,0.409,2.22,0.633
2015,1,Gopalganj,0.366,1.29,0.296
2015,1,Rohtas,0.365,2.67,0.413
2015,1,Buxar,0.476,1.62,0.491
2015,1,Kaimur,0.466,2.46,0.491
2015,1,Bhojpur,0.376,1.66,0.548
2015,1,Arwal,0.362,1.76,0.524
2015,1,Jehanabad,0.561,2.48,0.636
2015,1,Aurangabad,0.592,2.05,0.6
2015,1,Nalanda,0.516,1.18,0.655
2015,1,Sheikhpura,0.353,1.76,0.538
2015,1,Lakhisarai,0.325,2.55,0.383
2015,1,Jamui,0.436,1.93,0.691
2015,1,Munger,0.311,1.74,0.353
2015,1,Banka,0.589,1.52,0.682
2015,1,Nawada,0.445,2.78,0.616
2015,1,Katihar,0.351,1.57,0.173
2015,2,Patna,0.452,1.73,0.532
2015,2,Gaya,0.545,1.23,0.607
2015,2,Bhagalpur,0.306,1.24,0.468
2015,2,Muzaffarpur,0.315,2.78,0.442
2015,2,Darbhanga,0.488,2.04,0.515
2015,2,Purnia,0.584,2.82,0.565
2015,2,Araria,0.488,2.16,0.522
2015,2,Kishanganj,0.545,1.42,0.791
2015,2,West Champaran,0.364,2.58,0.621
2015,2,East Champaran,0.472,1.25,0.763
2015,2,Sheohar,0.405,2.15,0.488
2015,2,Sitamarhi,0.467,2.89,0.395
2015,2,Madhubani,0.374,1.88,0.389
2015,2,Supaul,0.555,1.98,0.718
2015,2,Saharsa,0.592,1.34,0.823
2015,2,Madhepura,0.516,1.2,0.727
2015,2,Khagaria,0.387,1.68,0.582
2015,2,Begusarai,0.316,2.46,0.261
2015,2,Samastipur,0.458,1.35,0.523
2015,2,Vaishali,0.438,2.19,0.507
2015,2,Saran,0.474,2.92,0.67
2015,2,Siwan,0.517,1.12,0.542
2015,2,Gopalganj,0.579,2.86,0.551
2015,2,Rohtas,0.546,1.99,0.474
2015,2,Buxar,0.54,1.07,0.612
2015,2,Kaimur,0.436,2.71,0.502
2015,2,Bhojpur,0.471,2.04,0.507
2015,2,Arwal,0.53,2.14,0.618
2015,2,Jehanabad,0.579,1.86,0.73
2015,2,Aurangabad,0.342,1.5,0.404
2015,2,Nalanda,0.446,2.05,0.391
2015,2,Sheikhpura,0.578,2.41,0.718
2015,2,Lakhisarai,0.378,1.59,0.424
2015,2,Jamui,0.467,1.24,0.651
2015,2,Munger,0.376,1.83,0.322
2015,2,Banka,0.585,1.44,0.793
2015,2,Nawada,0.534,1.73,0.637
2015,2,Katihar,0.346,2.41,0.279
2015,3,Patna,0.45,1.08,0.411
2015,3,Gaya,0.292,0.99,0.305
2015,3,Bhagalpur,0.247,0.96,0.269
2015,3,Muzaffarpur,0.282,1.08,0.403
2015,3,Darbhanga,0.488,1.65,0.65
2015,3,Purnia,0.43,1.93,0.44
2015,3,Araria,0.467,0.64,0.744
2015,3,Kishanganj,0.492,0.63,0.55
2015,3,West Champaran,0.31,1.24,0.256
2015,3,East Champaran,0.311,1.96,0.145
2015,3,Sheohar,0.441,1.6,0.625
2015,3,Sitamarhi,0.228,0.72,0.251
2015,3,Madhubani,0.486,1.35,0.504
2015,3,Supaul,0.322,1.37,0.293
2015,3,Saharsa,0.498,1.93,0.647
2015,3,Madhepura,0.3,0.83,0.394
2015,3,Khagaria,0.425,0.64,0.545
2015,3,Begusarai,0.496,1.66,0.593
2015,3,Samastipur,0.452,1.95,0.561
2015,3,Vaishali,0.42,1.39,0.57
2015,3,Saran,0.352,1.82,0.486
2015,3,Siwan,0.229,1.36,0.317
2015,3,Gopalganj,0.299,1.27,0.466
2015,3,Rohtas,0.21,0.75,0.287
2015,3,Buxar,0.476,1.95,0.556
2015,3,Kaimur,0.203,1.64,0.201
2015,3,Bhojpur,0.405,1.35,0.523
2015,3,Arwal,0.272,1.63,0.516
2015,3,Jehanabad,0.435,1.78,0.441
2015,3,Aurangabad,0.491,0.97,0.548
2015,3,Nalanda,0.217,1.92,0.217
2015,3,Sheikhpura,0.45,0.73,0.55
2015,3,Lakhisarai,0.441,1.4,0.584
2015,3,Jamui,0.336,1.46,0.333
2015,3,Munger,0.461,0.89,0.843
2015,3,Banka,0.286,1.12,0.383
2015,3,Nawada,0.35,0.89,0.475
2015,3,Katihar,0.255,1.33,0.164
2015,4,Patna,0.412,0.8,0.419
2015,4,Gaya,0.498,1.97,0.728
2015,4,Bhagalpur,0.44,1.01,0.754
2015,4,Muzaffarpur,0.202,0.57,0.168
2015,4,Darbhanga,0.35,1.41,0.357
2015,4,Purnia,0.435,1.13,0.492
2015,4,Araria,0.395,1.48,0.344
2015,4,Kishanganj,0.385,0.98,0.481
2015,4,West Champaran,0.446,0.79,0.485
2015,4,East Champaran,0.422,1.58,0.331
2015,4,Sheohar,0.301,1.27,0.436
2015,4,Sitamarhi,0.259,1.73,0.237
2015,4,Madhubani,0.481,1.99,0.538
2015,4,Supaul,0.325,0.63,0.44
2015,4,Saharsa,0.249,0.57,0.35
2015,4,Madhepura,0.475,1.19,0.787
2015,4,Khagaria,0.393,1.1,0.39
2015,4,Begusarai,0.249,1.58,0.286
2015,4,Samastipur,0.298,1.68,0.44
2015,4,Vaishali,0.444,1.63,0.64
2015,4,Saran,0.39,0.51,0.721
2015,4,Siwan,0.488,1.48,0.627
2015,4,Gopalganj,0.373,1.31,0.431
2015,4,Rohtas,0.24,0.58,0.197
2015,4,Buxar,0.299,1.47,0.384
2015,4,Kaimur,0.288,0.57,0.377
2015,4,Bhojpur,0.321,0.97,0.479
2015,4,Arwal,0.209,1.06,0.047
2015,4,Jehanabad,0.368,1.15,0.338
2015,4,Aurangabad,0.246,0.96,0.35
2015,4,Nalanda,0.231,0.85,0.258
2015,4,Sheikhpura,0.413,0.93,0.417
2015,4,Lakhisarai,0.201,1.34,0.152
2015,4,Jamui,0.289,1.24,0.504
2015,4,Munger,0.23,1.47,0.368
2015,4,Banka,0.299,1.76,0.462
2015,4,Nawada,0.484,0.95,0.67
2015,4,Katihar,0.412,1.27,0.391
2015,5,Patna,0.477,0.72,0.519
2015,5,Gaya,0.216,0.58,0.256
2015,5,Bhagalpur,0.348,1.38,0.263
2015,5,Muzaffarpur,0.205,0.73,0.24
2015,5,Darbhanga,0.38,1.49,0.358
2015,5,Purnia,0.473,1.12,0.61
2015,5,Araria,0.43,0.75,0.708
2015,5,Kishanganj,0.431,1.43,0.256
2015,5,West Champaran,0.32,0.92,0.344
2015,5,East Champaran,0.298,0.69,0.285
2015,5,Sheohar,0.412,1.43,0.625
2015,5,Sitamarhi,0.367,1.33,0.54
2015,5,Madhubani,0.206,1.66,0.264
2015,5,Supaul,0.286,1.88,0.486
2015,5,Saharsa,0.205,0.91,0.241
2015,5,Madhepura,0.38,1.62,0.557
2015,5,Khagaria,0.244,0.82,0.108
2015,5,Begusarai,0.455,1.94,0.583
2015,5,Samastipur,0.242,1.4,0.338
2015,5,Vaishali,0.332,0.84,0.444
2015,5,Saran,0.316,1.63,0.381
2015,5,Siwan,0.259,0.56,0.326
2015,5,Gopalganj,0.483,1.22,0.673
2015,5,Rohtas,0.467,0.9,0.687
2015,5,Buxar,0.333,1.87,0.327
2015,5,Kaimur,0.258,0.86,0.324
2015,5,Bhojpur,0.498,0.84,0.62
2015,5,Arwal,0.47,0.76,0.545
2015,5,Jehanabad,0.269,1.3,0.305
2015,5,Aurangabad,0.232,0.55,0.052
2015,5,Nalanda,0.34,0.68,0.53
2015,5,Sheikhpura,0.21,1.42,0.305
2015,5,Lakhisarai,0.445,1.16,0.423
2015,5,Jamui,0.499,0.94,0.526
2015,5,Munger,0.316,1.77,0.574
2015,5,Banka,0.305,1.41,0.435
2015,5,Nawada,0.291,1.62,0.421
2015,5,Katihar,0.243,1.36,0.255
2015,6,Patna,0.356,0.9,0.398
2015,6,Gaya,0.34,1.22,0.318
2015,6,Bhagalpur,0.29,1.87,0.287
2015,6,Muzaffarpur,0.379,1.8,0.476
2015,6,Darbhanga,0.395,1.2,0.41
2015,6,Purnia,0.428,0.53,0.373
2015,6,Araria,0.219,1.79,0.273
2015,6,Kishanganj,0.296,1.74,0.329
2015,6,West Champaran,0.454,1.93,0.529
2015,6,East Champaran,0.372,1.87,0.36
2015,6,Sheohar,0.28,0.61,0.334
2015,6,Sitamarhi,0.404,1.54,0.341
2015,6,Madhubani,0.222,1.64,0.167
2015,6,Supaul,0.371,1.65,0.618
2015,6,Saharsa,0.279,1.91,0.416
2015,6,Madhepura,0.225,1.88,0.393
2015,6,Khagaria,0.289,1.62,0.315
2015,6,Begusarai,0.474,1.42,0.616
2015,6,Samastipur,0.398,1.87,0.217
2015,6,Vaishali,0.39,1.33,0.585
2015,6,Saran,0.218,0.77,0.214
2015,6,Siwan,0.481,0.99,0.393
2015,6,Gopalganj,0.435,1.11,0.456
2015,6,Rohtas,0.371,1.24,0.436
2015,6,Buxar,0.411,0.78,0.373
2015,6,Kaimur,0.417,0.96,0.534
2015,6,Bhojpur,0.384,1.82,0.322
2015,6,Arwal,0.466,1.04,0.554
2015,6,Jehanabad,0.419,0.98,0.6
2015,6,Aurangabad,0.247,1.8,0.159
2015,6,Nalanda,0.316,0.53,0.48
2015,6,Sheikhpura,0.458,1.35,0.481
2015,6,Lakhisarai,0.288,1.29,0.296
2015,6,Jamui,0.316,1.31,0.469
2015,6,Munger,0.466,1.37,0.613
2015,6,Banka,0.349,1.51,0.484
2015,6,Nawada,0.238,1.43,0.222
2015,6,Katihar,0.278,1.66,0.3
2015,7,Patna,0.7,5.07,0.903
2015,7,Gaya,0.862,4.79,1.09
2015,7,Bhagalpur,0.684,3.45,0.725
2015,7,Muzaffarpur,0.873,4.33,1.049
2015,7,Darbhanga,0.862,5.13,1.015
2015,7,Purnia,0.725,4.84,0.911
2015,7,Araria,0.875,5.78,0.866
2015,7,Kishanganj,0.684,4.09,0.884
2015,7,West Champaran,0.654,5.01,0.939
2015,7,East Champaran,0.628,4.2,0.77
2015,7,Sheohar,0.672,4.61,0.56
2015,7,Sitamarhi,0.695,5.18,0.678
2015,7,Madhubani,0.744,3.61,1.116
2015,7,Supaul,0.606,3.61,0.837
2015,7,Saharsa,0.673,3.74,0.728
2015,7,Madhepura,0.679,5.65,0.724
2015,7,Khagaria,0.696,4.05,1.065
2015,7,Begusarai,0.821,4.0,1.059
2015,7,Samastipur,0.891,3.46,0.954
2015,7,Vaishali,0.837,3.32,0.991
2015,7,Saran,0.766,3.31,0.745
2015,7,Siwan,0.871,3.16,1.008
2015,7,Gopalganj,0.795,5.09,0.884
2015,7,Rohtas,0.761,4.1,0.761
2015,7,Buxar,0.822,3.03,1.014
2015,7,Kaimur,0.635,5.8,0.801
2015,7,Bhojpur,0.757,5.23,0.931
2015,7,Arwal,0.699,5.92,0.699
2015,7,Jehanabad,0.742,5.27,0.809
2015,7,Aurangabad,0.763,4.62,0.936
2015,7,Nalanda,0.815,3.97,1.011
2015,7,Sheikhpura,0.612,5.12,0.833
2015,7,Lakhisarai,0.872,5.05,1.179
2015,7,Jamui,0.651,4.8,0.607
2015,7,Munger,0.75,3.08,0.8
2015,7,Banka,0.717,3.73,0.802
2015,7,Nawada,0.85,5.09,0.943
2015,7,Katihar,0.601,3.66,0.854
2015,8,Patna,0.827,4.81,0.815
2015,8,Gaya,0.623,5.35,0.778
2015,8,Bhagalpur,0.612,3.18,0.795
2015,8,Muzaffarpur,0.898,3.27,0.905
2015,8,Darbhanga,0.742,4.81,0.945
2015,8,Purnia,0.842,4.57,1.103
2015,8,Araria,0.73,4.86,0.888
2015,8,Kishanganj,0.782,4.01,1.03
2015,8,West Champaran,0.779,4.88,0.978
2015,8,East Champaran,0.659,4.75,0.945
2015,8,Sheohar,0.689,3.26,0.821
2015,8,Sitamarhi,0.828,3.29,0.984
2015,8,Madhubani,0.85,3.0,1.17
2015,8,Supaul,0.622,3.41,0.768
2015,8,Saharsa,0.711,4.61,0.866
2015,8,Madhepura,0.8,5.04,1.068
2015,8,Khagaria,0.863,5.33,0.969
2015,8,Begusarai,0.892,5.61,1.155
2015,8,Samastipur,0.619,5.43,0.677
2015,8,Vaishali,0.801,5.91,1.029
2015,8,Saran,0.803,5.44,0.992
2015,8,Siwan,0.661,3.22,0.744
2015,8,Gopalganj,0.766,5.25,0.993
2015,8,Rohtas,0.809,3.35,0.979
2015,8,Buxar,0.88,3.46,0.997
2015,8,Kaimur,0.9,4.0,1.123
2015,8,Bhojpur,0.749,4.4,0.897
2015,8,Arwal,0.645,5.41,0.678
2015,8,Jehanabad,0.887,5.42,1.064
2015,8,Aurangabad,0.804,5.46,0.909
2015,8,Nalanda,0.78,5.93,1.189
2015,8,Sheikhpura,0.669,4.02,0.787
2015,8,Lakhisarai,0.805,4.8,0.881
2015,8,Jamui,0.703,3.13,0.815
2015,8,Munger,0.774,3.97,1.048
2015,8,Banka,0.774,4.77,0.739
2015,8,Nawada,0.747,4.46,0.884
2015,8,Katihar,0.761,5.96,1.045
2015,9,Patna,0.654,5.18,0.913
2015,9,Gaya,0.721,3.91,0.855
2015,9,Bhagalpur,0.662,5.62,0.755
2015,9,Muzaffarpur,0.814,3.11,0.997
2015,9,Darbhanga,0.654,4.78,0.908
2015,9,Purnia,0.782,5.89,0.926
2015,9,Araria,0.857,4.02,1.036
2015,9,Kishanganj,0.891,3.04,1.076
2015,9,West Champaran,0.862,3.21,0.786
2015,9,East Champaran,0.876,4.22,1.133
2015,9,Sheohar,0.779,5.08,0.94
2015,9,Sitamarhi,0.755,4.78,0.878
2015,9,Madhubani,0.623,3.17,0.768
2015,9,Supaul,0.707,4.3,0.83
2015,9,Saharsa,0.717,5.14,0.841
2015,9,Madhepura,0.713,5.18,0.846
2015,9,Khagaria,0.874,3.15,1.075
2015,9,Begusarai,0.711,4.13,0.904
2015,9,Samastipur,0.792,3.27,0.962
2015,9,Vaishali,0.661,5.18,0.781
2015,9,Saran,0.668,3.26,0.718
2015,9,Siwan,0.766,4.22,1.149
2015,9,Gopalganj,0.827,5.26,1.002
2015,9,Rohtas,0.84,3.47,1.142
2015,9,Buxar,0.609,4.94,0.743
