year,district,crop,season,area_hectares,production_tonnes,yield_kg_per_hectare
2021,Siwan,maize,kharif,2497.26,10815.77,4331.05
2021,Siwan,sugarcane,rabi,6045.91,345502.91,57146.54
2021,Siwan,jute,kharif,1890.02,5084.23,2690.04
2021,Gopalganj,rice,kharif,9454.9,20333.32,2150.56
2021,Gopalganj,wheat,rabi,6784.6,24657.05,3634.27
2021,Gopalganj,maize,kharif,4115.16,17167.76,4171.84
2021,Gopalganj,sugarcane,rabi,9768.45,495650.0,50739.88
2021,Gopalganj,jute,kharif,6935.32,15112.55,2179.07
2021,Rohtas,rice,kharif,8832.95,16328.65,1848.61
2021,Rohtas,wheat,rabi,8731.7,26998.93,3092.06
2021,Rohtas,maize,kharif,7232.01,26652.64,3685.37
2021,Rohtas,sugarcane,rabi,7109.78,317879.01,44710.12
2021,Rohtas,jute,kharif,9639.86,16360.28,1697.15
2021,Buxar,rice,kharif,7908.45,20725.12,2620.63
2021,Buxar,wheat,rabi,3398.2,15605.08,4592.16
2021,Buxar,maize,kharif,2152.71,8025.92,3728.29
2021,Buxar,sugarcane,rabi,3880.04,226830.81,58460.89
2021,Buxar,jute,kharif,9901.35,19733.61,1993.02
2021,Kaimur,rice,kharif,2962.15,6678.19,2254.51
2021,Kaimur,wheat,rabi,7589.96,30898.55,4070.98
2021,Kaimur,maize,kharif,4178.56,13573.64,3248.4
2021,Kaimur,sugarcane,rabi,9704.48,570988.3,58837.62
2021,Kaimur,jute,kharif,7179.23,15676.17,2183.55
2021,Bhojpur,rice,kharif,7754.45,21463.98,2767.96
2021,Bhojpur,wheat,rabi,2384.77,9549.89,4004.54
2021,Bhojpur,maize,kharif,6031.06,20428.15,3387.16
2021,Bhojpur,sugarcane,rabi,6952.15,359196.89,51667.03
2021,Bhojpur,jute,kharif,8293.69,15362.99,1852.37
2021,Arwal,rice,kharif,8590.25,22767.4,2650.38
2021,Arwal,wheat,rabi,6183.19,18493.81,2990.98
2021,Arwal,maize,kharif,3751.64,14653.5,3905.9
2021,Arwal,sugarcane,rabi,2042.51,136968.07,67058.64
2021,Arwal,jute,kharif,7928.72,19472.02,2455.88
2021,Jehanabad,rice,kharif,9158.78,30668.62,3348.55
2021,Jehanabad,wheat,rabi,4086.12,12850.34,3144.87
2021,Jehanabad,maize,kharif,2718.72,10877.87,4001.1
2021,Jehanabad,sugarcane,rabi,5600.45,267836.57,47824.16
2021,Jehanabad,jute,kharif,4938.87,11306.89,2289.37
2021,Aurangabad,rice,kharif,9408.97,22759.45,2418.91
2021,Aurangabad,wheat,rabi,5563.39,23579.56,4238.34
2021,Aurangabad,maize,kharif,7319.02,24045.07,3285.28
2021,Aurangabad,sugarcane,rabi,8461.62,393123.8,46459.65
2021,Aurangabad,jute,kharif,2700.36,6702.95,2482.25
2021,Nalanda,rice,kharif,1104.01,2350.88,2129.41
2021,Nalanda,wheat,rabi,6784.25,18980.04,2797.66
2021,Nalanda,maize,kharif,2869.57,12648.07,4407.65
2021,Nalanda,sugarcane,rabi,9216.87,561601.73,60931.94
2021,Nalanda,jute,kharif,7594.17,17184.87,2262.9
2021,Sheikhpura,rice,kharif,7426.02,15183.69,2044.66
2021,Sheikhpura,wheat,rabi,8230.81,26342.58,3200.48
2021,Sheikhpura,maize,kharif,5566.09,20394.85,3664.12
2021,Sheikhpura,sugarcane,rabi,7832.46,451514.43,57646.55
2021,Sheikhpura,jute,kharif,5860.97,8702.5,1484.82
2021,Lakhisarai,rice,kharif,7494.93,19178.46,2558.86
2021,Lakhisarai,wheat,rabi,4212.84,13729.29,3258.92
2021,Lakhisarai,maize,kharif,3977.67,18322.61,4606.37
2021,Lakhisarai,sugarcane,rabi,7317.5,444568.77,60754.16
2021,Lakhisarai,jute,kharif,7297.25,16734.16,2293.21
2021,Jamui,rice,kharif,9295.8,23063.45,2481.06
2021,Jamui,wheat,rabi,3495.03,10357.45,2963.48
2021,Jamui,maize,kharif,9955.28,46190.47,4639.8
2021,Jamui,sugarcane,rabi,2956.75,171564.5,58024.66
2021,Jamui,jute,kharif,3176.83,6153.88,1937.12
2021,Munger,rice,kharif,8592.74,19397.71,2257.45
2021,Munger,wheat,rabi,7712.04,29909.05,3878.23
2021,Munger,maize,kharif,7690.25,29181.32,3794.59
2021,Munger,sugarcane,rabi,7995.06,472559.02,59106.4
2021,Munger,jute,kharif,4800.82,10901.2,2270.69
2021,Banka,rice,kharif,1639.25,3905.69,2382.61
2021,Banka,wheat,rabi,3507.06,14273.47,4069.92
2021,Banka,maize,kharif,8459.4,36077.17,4264.74
2021,Banka,sugarcane,rabi,9155.24,593004.13,64772.11
2021,Banka,jute,kharif,8826.55,20929.94,2371.25
2021,Nawada,rice,kharif,9784.86,23753.11,2427.54
2021,Nawada,wheat,rabi,2347.1,6766.27,2882.82
2021,Nawada,maize,kharif,4121.27,15588.15,3782.37
2021,Nawada,sugarcane,rabi,4676.71,216849.48,46368.0
2021,Nawada,jute,kharif,1837.86,4832.5,2629.41
2021,Katihar,rice,kharif,7005.34,15614.39,2228.93
2021,Katihar,wheat,rabi,5324.78,25808.45,4846.86
2021,Katihar,maize,kharif,3247.92,12864.82,3960.94
2021,Katihar,sugarcane,rabi,9952.21,696681.17,70002.65
2021,Katihar,jute,kharif,4183.64,8192.7,1958.27
2022,Patna,rice,kharif,7380.78,19086.08,2585.92
2022,Patna,wheat,rabi,5027.51,16896.15,3360.74
2022,Patna,maize,kharif,7460.47,28635.63,3838.32
2022,Patna,sugarcane,rabi,9115.02,511017.0,56063.17
2022,Patna,jute,kharif,2722.1,5558.05,2041.82
2022,Gaya,rice,kharif,3229.18,8665.31,2683.44
2022,Gaya,wheat,rabi,1005.5,3788.98,3768.24
2022,Gaya,maize,kharif,6869.0,30559.83,4448.95
2022,Gaya,sugarcane,rabi,1539.14,98975.17,64305.41
2022,Gaya,jute,kharif,2841.88,5605.93,1972.61
2022,Bhagalpur,rice,kharif,1696.8,4116.38,2425.97
2022,Bhagalpur,wheat,rabi,7094.3,21982.82,3098.66
2022,Bhagalpur,maize,kharif,4605.9,18233.73,3958.78
2022,Bhagalpur,sugarcane,rabi,5593.56,262687.73,46962.53
2022,Bhagalpur,jute,kharif,1039.36,1696.06,1631.82
2022,Muzaffarpur,rice,kharif,9245.0,19612.06,2121.37
2022,Muzaffarpur,wheat,rabi,5012.4,17088.07,3409.16
2022,Muzaffarpur,maize,kharif,1970.78,7023.55,3563.84
2022,Muzaffarpur,sugarcane,rabi,9057.65,441167.4,48706.59
2022,Muzaffarpur,jute,kharif,3384.83,7061.29,2086.16
2022,Darbhanga,rice,kharif,3583.0,10092.93,2816.89
2022,Darbhanga,wheat,rabi,4453.44,15799.93,3547.81
2022,Darbhanga,maize,kharif,8584.89,33770.09,3933.67
2022,Darbhanga,sugarcane,rabi,3666.72,242605.06,66164.08
2022,Darbhanga,jute,kharif,1458.75,3110.86,2132.56
2022,Purnia,rice,kharif,9011.41,18893.52,2096.62
2022,Purnia,wheat,rabi,3099.32,10216.85,3296.48
2022,Purnia,maize,kharif,8056.85,44995.61,5584.76
2022,Purnia,sugarcane,rabi,4341.11,236361.88,54447.28
2022,Purnia,jute,kharif,3446.02,9234.84,2679.85
2022,Araria,rice,kharif,9814.38,27629.74,2815.23
2022,Araria,wheat,rabi,4032.85,11845.22,2937.18
2022,Araria,maize,kharif,2165.98,9569.94,4418.29
2022,Araria,sugarcane,rabi,9927.61,466588.53,46999.09
2022,Araria,jute,kharif,2677.29,5700.83,2129.33
2022,Kishanganj,rice,kharif,2250.51,5476.51,2433.45
2022,Kishanganj,wheat,rabi,5169.2,18974.18,3670.62
2022,Kishanganj,maize,kharif,8938.45,36925.99,4131.14
2022,Kishanganj,sugarcane,rabi,6040.04,397266.0,65772.09
2022,Kishanganj,jute,kharif,6720.86,14597.84,2172.02
2022,West Champaran,rice,kharif,9969.01,30178.62,3027.24
2022,West Champaran,wheat,rabi,8554.63,31055.48,3630.25
2022,West Champaran,maize,kharif,6359.1,30605.95,4812.94
2022,West Champaran,sugarcane,rabi,9756.41,509211.14,52192.45
2022,West Champaran,jute,kharif,3577.57,6647.23,1858.03
2022,East Champaran,rice,kharif,5358.34,13834.2,2581.81
2022,East Champaran,wheat,rabi,6249.88,22860.42,3657.73
2022,East Champaran,maize,kharif,9071.9,36802.69,4056.78
2022,East Champaran,sugarcane,rabi,1574.24,116998.32,74320.38
2022,East Champaran,jute,kharif,5813.08,12105.44,2082.45
2022,Sheohar,rice,kharif,5910.79,17842.46,3018.62
2022,Sheohar,wheat,rabi,8093.3,34341.83,4243.24
2022,Sheohar,maize,kharif,5499.85,26108.99,4747.22
2022,Sheohar,sugarcane,rabi,3626.15,174001.26,47985.1
2022,Sheohar,jute,kharif,4802.8,8332.24,1734.87
2022,Sitamarhi,rice,kharif,5848.03,17379.75,2971.9
2022,Sitamarhi,wheat,rabi,1772.12,6938.33,3915.27
2022,Sitamarhi,maize,kharif,1244.45,3946.07,3170.93
2022,Sitamarhi,sugarcane,rabi,4876.68,275441.45,56481.37
2022,Sitamarhi,jute,kharif,6609.33,12638.1,1912.16
2022,Madhubani,rice,kharif,7956.4,15948.58,2004.5
2022,Madhubani,wheat,rabi,4593.15,20168.15,4390.92
2022,Madhubani,maize,kharif,1403.73,4960.4,3533.74
2022,Madhubani,sugarcane,rabi,9969.41,552130.08,55382.43
2022,Madhubani,jute,kharif,3180.75,6249.4,1964.76
2022,Supaul,rice,kharif,4468.63,13117.43,2935.45
2022,Supaul,wheat,rabi,1087.05,4422.44,4068.28
2022,Supaul,maize,kharif,4254.0,14904.03,3503.53
2022,Supaul,sugarcane,rabi,2928.77,202406.55,69109.64
2022,Supaul,jute,kharif,7761.07,15508.05,1998.18
2022,Saharsa,rice,kharif,7796.52,20688.33,2653.54
2022,Saharsa,wheat,rabi,5459.85,22179.07,4062.21
2022,Saharsa,maize,kharif,2671.83,8959.2,3353.21
2022,Saharsa,sugarcane,rabi,6319.89,372953.37,59012.64
2022,Saharsa,jute,kharif,1671.57,3419.59,2045.74
2022,Madhepura,rice,kharif,5637.66,16576.84,2940.38
2022,Madhepura,wheat,rabi,1637.97,5131.34,3132.75
2022,Madhepura,maize,kharif,1526.56,4439.65,2908.26
2022,Madhepura,sugarcane,rabi,1705.5,94261.38,55269.2
2022,Madhepura,jute,kharif,3599.45,8241.31,2289.6
2022,Khagaria,rice,kharif,3607.84,8937.33,2477.2
2022,Khagaria,wheat,rabi,1901.54,7133.84,3751.61
2022,Khagaria,maize,kharif,3044.99,14466.81,4751.03
2022,Khagaria,sugarcane,rabi,9563.93,489059.59,51135.82
2022,Khagaria,jute,kharif,7162.04,14000.42,1954.81
2022,Begusarai,rice,kharif,1680.27,5340.78,3178.53
2022,Begusarai,wheat,rabi,7065.09,32486.03,4598.11
2022,Begusarai,maize,kharif,5835.27,30432.15,5215.21
2022,Begusarai,sugarcane,rabi,4691.85,276206.08,58869.4
2022,Begusarai,jute,kharif,2833.5,6135.33,2165.28
2022,Samastipur,rice,kharif,6572.36,18229.79,2773.7
2022,Samastipur,wheat,rabi,5978.47,18852.79,3153.45
2022,Samastipur,maize,kharif,8420.28,29357.36,3486.51
2022,Samastipur,sugarcane,rabi,7303.54,271035.91,37110.2
2022,Samastipur,jute,kharif,5497.22,8592.67,1563.09
2022,Vaishali,rice,kharif,4363.27,10914.7,2501.49
2022,Vaishali,wheat,rabi,6721.63,33261.02,4948.36
2022,Vaishali,maize,kharif,5693.87,19989.94,3510.78
2022,Vaishali,sugarcane,rabi,1902.88,114623.64,60237.07
2022,Vaishali,jute,kharif,5666.66,13430.12,2370.02
2022,Saran,rice,kharif,1650.58,4592.81,2782.55
2022,Saran,wheat,rabi,1543.62,5752.4,3726.57
2022,Saran,maize,kharif,1645.73,7026.08,4269.27
2022,Saran,sugarcane,rabi,1162.98,76796.62,66034.06
2022,Saran,jute,kharif,9372.98,18086.91,1929.69
2022,Siwan,rice,kharif,5593.64,17076.29,3052.8
2022,Siwan,wheat,rabi,3440.01,13168.49,3828.04
2022,Siwan,maize,kharif,4490.39,18697.8,4163.96
2022,Siwan,sugarcane,rabi,1638.9,89578.36,54657.52
2022,Siwan,jute,kharif,8164.33,15170.72,1858.17
2022,Gopalganj,rice,kharif,6583.09,18230.38,2769.28
2022,Gopalganj,wheat,rabi,2553.65,8169.5,3199.15
2022,Gopalganj,maize,kharif,5767.52,22502.88,3901.65
2022,Gopalganj,sugarcane,rabi,7702.13,370550.48,48110.15
2022,Gopalganj,jute,kharif,1560.0,2875.51,1843.27
2022,Rohtas,rice,kharif,8062.96,22819.23,2830.13
2022,Rohtas,wheat,rabi,9119.2,37124.65,4071.04
2022,Rohtas,maize,kharif,6340.09,19222.48,3031.89
2022,Rohtas,sugarcane,rabi,8308.94,466658.11,56163.37
2022,Rohtas,jute,kharif,8406.55,18971.58,2256.76
2022,Buxar,rice,kharif,9575.24,28139.29,2938.75
2022,Buxar,wheat,rabi,5519.15,22837.09,4137.79
2022,Buxar,maize,kharif,7261.83,33295.72,4585.03
2022,Buxar,sugarcane,rabi,8817.18,622123.2,70558.06
2022,Buxar,jute,kharif,9060.06,17643.5,1947.39
2022,Kaimur,rice,kharif,5433.98,13374.01,2461.18
2022,Kaimur,wheat,rabi,6969.53,23637.11,3391.49
2022,Kaimur,maize,kharif,1295.76,5137.6,3964.92
2022,Kaimur,sugarcane,rabi,3878.52,207997.34,53627.97
2022,Kaimur,jute,kharif,1199.25,2397.35,1999.04
2022,Bhojpur,rice,kharif,8314.57,18302.14,2201.21
2022,Bhojpur,wheat,rabi,3603.45,11717.46,3251.74
2022,Bhojpur,maize,kharif,9692.42,47317.35,4881.89
2022,Bhojpur,sugarcane,rabi,6159.34,363108.17,58952.49
2022,Bhojpur,jute,kharif,6351.39,14173.04,2231.49
2022,Arwal,rice,kharif,5439.94,13456.53,2473.66
2022,Arwal,wheat,rabi,8165.35,23916.26,2928.99
2022,Arwal,maize,kharif,7702.76,30492.4,3958.63
2022,Arwal,sugarcane,rabi,2736.04,219149.84,80097.35
2022,Arwal,jute,kharif,8456.96,20562.68,2431.45
2022,Jehanabad,rice,kharif,5158.76,12057.99,2337.38
2022,Jehanabad,wheat,rabi,6001.51,24261.81,4042.62
2022,Jehanabad,maize,kharif,1448.62,5358.86,3699.28
2022,Jehanabad,sugarcane,rabi,3895.16,226528.7,58156.51
2022,Jehanabad,jute,kharif,3056.73,7998.28,2616.62
2022,Aurangabad,rice,kharif,2712.16,7526.3,2775.02
2022,Aurangabad,wheat,rabi,8046.14,28096.44,3491.92
2022,Aurangabad,maize,kharif,8620.53,31894.37,3699.82
2022,Aurangabad,sugarcane,rabi,9750.96,599741.17,61505.87
2022,Aurangabad,jute,kharif,1364.01,2912.12,2134.96
2022,Nalanda,rice,kharif,1949.19,5172.79,2653.82
2022,Nalanda,wheat,rabi,3557.35,14123.79,3970.32
2022,Nalanda,maize,kharif,4297.53,16713.0,3888.97
2022,Nalanda,sugarcane,rabi,8355.65,536742.91,64237.13
2022,Nalanda,jute,kharif,7920.86,17158.17,2166.2
2022,Sheikhpura,rice,kharif,8012.24,26054.48,3251.84
2022,Sheikhpura,wheat,rabi,4434.48,18834.52,4247.29
2022,Sheikhpura,maize,kharif,9533.86,38218.74,4008.74
2022,Sheikhpura,sugarcane,rabi,2019.03,103236.23,51131.54
2022,Sheikhpura,jute,kharif,8403.82,16737.27,1991.63
2022,Lakhisarai,rice,kharif,3041.62,7708.59,2534.37
2022,Lakhisarai,wheat,rabi,8511.36,31698.77,3724.29
2022,Lakhisarai,maize,kharif,5854.19,28273.64,4829.64
2022,Lakhisarai,sugarcane,rabi,7455.45,433393.34,58131.11
2022,Lakhisarai,jute,kharif,9542.19,17111.8,1793.28
2022,Jamui,rice,kharif,9088.05,21064.55,2317.83
2022,Jamui,wheat,rabi,6860.52,20443.55,2979.89
2022,Jamui,maize,kharif,1303.57,6633.11,5088.41
2022,Jamui,sugarcane,rabi,2014.94,112445.58,55806.06
2022,Jamui,jute,kharif,6416.29,11298.35,1760.89
2022,Munger,rice,kharif,5606.15,18378.74,3278.31
2022,Munger,wheat,rabi,6011.11,20936.99,3483.05
2022,Munger,maize,kharif,4250.24,18214.29,4285.48
2022,Munger,sugarcane,rabi,1417.64,94682.74,66789.02
2022,Munger,jute,kharif,6607.64,15190.33,2298.9
2022,Banka,rice,kharif,4838.18,11186.75,2312.18
2022,Banka,wheat,rabi,5512.09,22431.06,4069.43
2022,Banka,maize,kharif,8275.62,35219.83,4255.85
2022,Banka,sugarcane,rabi,1066.78,58993.95,55300.81
2022,Banka,jute,kharif,6485.51,14096.7,2173.57
2022,Nawada,rice,kharif,7089.92,18144.4,2559.18
2022,Nawada,wheat,rabi,6605.37,27104.69,4103.43
2022,Nawada,maize,kharif,1571.05,5467.33,3480.06
2022,Nawada,sugarcane,rabi,2042.81,100820.06,49353.57
2022,Nawada,jute,kharif,1790.71,3994.76,2230.83
2022,Katihar,rice,kharif,7764.44,17244.39,2220.94
2022,Katihar,wheat,rabi,3607.26,14546.9,4032.67
2022,Katihar,maize,kharif,7412.9,20413.93,2753.84
2022,Katihar,sugarcane,rabi,6868.98,420826.94,61264.88
2022,Katihar,jute,kharif,5470.99,12963.52,2369.5
2023,Patna,rice,kharif,9869.61,32283.57,3271.01
2023,Patna,wheat,rabi,2853.54,10243.12,3589.62
2023,Patna,maize,kharif,1203.59,5599.39,4652.22
2023,Patna,sugarcane,rabi,6057.59,281773.03,46515.72
2023,Patna,jute,kharif,6174.59,15356.66,2487.07
2023,Gaya,rice,kharif,2454.76,6989.69,2847.4
2023,Gaya,wheat,rabi,7465.53,26964.83,3611.91
2023,Gaya,maize,kharif,8965.58,39552.12,4411.55
2023,Gaya,sugarcane,rabi,7134.02,474185.15,66468.18
2023,Gaya,jute,kharif,7204.07,18906.51,2624.42
2023,Bhagalpur,rice,kharif,6684.2,22510.75,3367.75
2023,Bhagalpur,wheat,rabi,8956.94,29607.98,3305.59
2023,Bhagalpur,maize,kharif,6404.92,28360.73,4427.96
2023,Bhagalpur,sugarcane,rabi,1838.9,119909.22,65206.92
2023,Bhagalpur,jute,kharif,7260.65,13138.56,1809.56
2023,Muzaffarpur,rice,kharif,8300.06,22502.44,2711.12
2023,Muzaffarpur,wheat,rabi,3790.0,11206.28,2956.8
2023,Muzaffarpur,maize,kharif,4609.62,18822.6,4083.33
2023,Muzaffarpur,sugarcane,rabi,1356.95,79454.42,58553.6
2023,Muzaffarpur,jute,kharif,5707.37,10147.19,1777.91
2023,Darbhanga,rice,kharif,9843.29,23372.69,2374.48
2023,Darbhanga,wheat,rabi,6640.44,25120.88,3783.02
2023,Darbhanga,maize,kharif,9104.64,42088.53,4622.76
2023,Darbhanga,sugarcane,rabi,7693.86,431079.9,56029.05
2023,Darbhanga,jute,kharif,2885.22,6795.58,2355.31
2023,Purnia,rice,kharif,5545.26,18004.1,3246.76
2023,Purnia,wheat,rabi,2918.11,8452.03,2896.41
2023,Purnia,maize,kharif,5237.19,23722.54,4529.63
2023,Purnia,sugarcane,rabi,9202.55,503018.04,54660.72
2023,Purnia,jute,kharif,7768.71,16254.82,2092.34
2023,Araria,rice,kharif,9936.69,25489.61,2565.2
2023,Araria,wheat,rabi,1518.33,5756.23,3791.17
2023,Araria,maize,kharif,8841.59,30843.48,3488.45
2023,Araria,sugarcane,rabi,4309.97,317214.37,73600.1
2023,Araria,jute,kharif,6828.36,14687.78,2151.0
2023,Kishanganj,rice,kharif,4291.3,9734.71,2268.47
2023,Kishanganj,wheat,rabi,1485.75,5638.31,3794.92
2023,Kishanganj,maize,kharif,3536.66,19018.77,5377.61
2023,Kishanganj,sugarcane,rabi,6258.37,340042.93,54334.14
2023,Kishanganj,jute,kharif,6498.57,13165.51,2025.91
2023,West Champaran,rice,kharif,5021.57,12094.51,2408.51
2023,West Champaran,wheat,rabi,6070.27,24752.65,4077.69
2023,West Champaran,maize,kharif,5512.49,24330.17,4413.64
2023,West Champaran,sugarcane,rabi,9262.43,521731.95,56327.77
2023,West Champaran,jute,kharif,7401.17,15784.6,2132.72
2023,East Champaran,rice,kharif,9934.64,28399.75,2858.66
2023,East Champaran,wheat,rabi,7270.0,30050.74,4133.53
2023,East Champaran,maize,kharif,3555.26,11214.74,3154.41
2023,East Champaran,sugarcane,rabi,6768.68,382765.55,56549.52
2023,East Champaran,jute,kharif,3446.01,8613.64,2499.6
2023,Sheohar,rice,kharif,9502.57,24775.78,2607.27
2023,Sheohar,wheat,rabi,5567.27,20429.46,3669.57
2023,Sheohar,maize,kharif,7228.95,33902.44,4689.82
2023,Sheohar,sugarcane,rabi,9099.7,426647.5,46885.89
2023,Sheohar,jute,kharif,5435.69,12477.03,2295.39
2023,Sitamarhi,rice,kharif,4858.76,14065.94,2894.97
2023,Sitamarhi,wheat,rabi,1647.4,7761.89,4711.6
2023,Sitamarhi,maize,kharif,9494.24,31435.89,3311.05
2023,Sitamarhi,sugarcane,rabi,6297.47,366236.61,58156.17
2023,Sitamarhi,jute,kharif,1133.23,2142.61,1890.71
2023,Madhubani,rice,kharif,6206.24,16046.96,2585.62
2023,Madhubani,wheat,rabi,1210.4,5264.15,4349.1
2023,Madhubani,maize,kharif,5969.67,23794.74,3985.94
2023,Madhubani,sugarcane,rabi,4418.11,211040.14,47767.04
2023,Madhubani,jute,kharif,3277.28,6770.34,2065.84
2023,Supaul,rice,kharif,8121.56,20573.1,2533.15
2023,Supaul,wheat,rabi,2750.34,10395.69,3779.78
2023,Supaul,maize,kharif,1526.31,5651.1,3702.45
2023,Supaul,sugarcane,rabi,1140.29,93381.74,81893.1
2023,Supaul,jute,kharif,6631.06,12952.73,1953.34
2023,Saharsa,rice,kharif,8141.1,17693.34,2173.33
2023,Saharsa,wheat,rabi,2584.79,10833.51,4191.25
2023,Saharsa,maize,kharif,7965.09,33087.55,4154.07
2023,Saharsa,sugarcane,rabi,5816.17,355077.67,61050.07
2023,Saharsa,jute,kharif,2940.97,5458.62,1856.06
2023,Madhepura,rice,kharif,2537.83,6487.08,2556.15
2023,Madhepura,wheat,rabi,3608.52,11309.83,3134.2
2023,Madhepura,maize,kharif,9402.66,34894.66,3711.15
2023,Madhepura,sugarcane,rabi,7817.94,449497.12,57495.56
2023,Madhepura,jute,kharif,6259.97,14543.71,2323.29
2023,Khagaria,rice,kharif,8289.51,23093.24,2785.84
2023,Khagaria,wheat,rabi,7104.94,26162.06,3682.24
2023,Khagaria,maize,kharif,8193.93,38006.17,4638.33
2023,Khagaria,sugarcane,rabi,4513.55,266547.29,59054.92
2023,Khagaria,jute,kharif,1831.21,3673.63,2006.12
2023,Begusarai,rice,kharif,4354.54,9171.16,2106.11
2023,Begusarai,wheat,rabi,2685.87,8993.96,3348.63
2023,Begusarai,maize,kharif,6354.41,32394.43,5097.94
2023,Begusarai,sugarcane,rabi,9208.61,453879.84,49288.62
2023,Begusarai,jute,kharif,3793.27,8959.7,2362.0
2023,Samastipur,rice,kharif,4702.07,10980.56,2335.26
2023,Samastipur,wheat,rabi,8197.11,30434.58,3712.84
2023,Samastipur,maize,kharif,4104.14,21460.8,5229.06
2023,Samastipur,sugarcane,rabi,5777.71,374926.97,64892.0
2023,Samastipur,jute,kharif,6930.56,15796.03,2279.19
2023,Vaishali,rice,kharif,6271.84,14963.98,2385.9
2023,Vaishali,wheat,rabi,2906.8,10300.36,3543.54
2023,Vaishali,maize,kharif,8874.55,30582.65,3446.11
2023,Vaishali,sugarcane,rabi,7961.66,426702.07,53594.64
2023,Vaishali,jute,kharif,1704.68,3219.45,1888.6
2023,Saran,rice,kharif,7762.37,21780.53,2805.91
2023,Saran,wheat,rabi,1039.34,4278.74,4116.81
2023,Saran,maize,kharif,1129.31,5094.9,4511.53
2023,Saran,sugarcane,rabi,5757.9,356759.38,61959.96
2023,Saran,jute,kharif,7627.75,17125.28,2245.13
2023,Siwan,rice,kharif,6466.86,17957.56,2776.86
2023,Siwan,wheat,rabi,8920.56,34770.08,3897.74
2023,Siwan,maize,kharif,8244.81,33891.11,4110.6
2023,Siwan,sugarcane,rabi,3704.01,217804.12,58802.28
2023,Siwan,jute,kharif,8483.83,16872.87,1988.83
2023,Gopalganj,rice,kharif,6175.77,18082.94,2928.05
2023,Gopalganj,wheat,rabi,4844.4,19825.54,4092.46
2023,Gopalganj,maize,kharif,3456.59,12928.97,3740.38
2023,Gopalganj,sugarcane,rabi,9430.95,640927.63,67960.04
2023,Gopalganj,jute,kharif,9566.95,24013.15,2510.01
2023,Rohtas,rice,kharif,9144.07,23066.01,2522.51
2023,Rohtas,wheat,rabi,4287.88,15874.34,3702.14
2023,Rohtas,maize,kharif,2265.55,7535.48,3326.12
2023,Rohtas,sugarcane,rabi,8198.82,425872.93,51943.21
2023,Rohtas,jute,kharif,8357.05,17862.89,2137.46
2023,Buxar,rice,kharif,4198.86,11149.4,2655.34
2023,Buxar,wheat,rabi,3896.76,10550.15,2707.42
2023,Buxar,maize,kharif,6556.93,22456.09,3424.79
2023,Buxar,sugarcane,rabi,1172.89,70409.99,60030.95
2023,Buxar,jute,kharif,1815.62,3150.16,1735.03
2023,Kaimur,rice,kharif,1157.97,2446.04,2112.35
2023,Kaimur,wheat,rabi,5986.15,25855.62,4319.24
2023,Kaimur,maize,kharif,8538.4,31921.45,3738.58
2023,Kaimur,sugarcane,rabi,8753.3,372086.65,42508.14
2023,Kaimur,jute,kharif,5293.06,9622.13,1817.88
2023,Bhojpur,rice,kharif,9213.02,24913.52,2704.16
2023,Bhojpur,wheat,rabi,1601.62,5772.13,3603.92
2023,Bhojpur,maize,kharif,9855.76,38100.12,3865.77
2023,Bhojpur,sugarcane,rabi,2969.1,188313.8,63424.57
2023,Bhojpur,jute,kharif,7899.56,14690.23,1859.63
2023,Arwal,rice,kharif,6441.62,15339.16,2381.26
2023,Arwal,wheat,rabi,1547.85,7449.71,4812.93
2023,Arwal,maize,kharif,9663.87,39596.74,4097.4
2023,Arwal,sugarcane,rabi,9739.67,536696.65,55104.21
2023,Arwal,jute,kharif,9838.81,17741.38,1803.2
2023,Jehanabad,rice,kharif,8785.0,22364.77,2545.79
2023,Jehanabad,wheat,rabi,5438.93,17703.39,3254.94
2023,Jehanabad,maize,kharif,5552.57,17418.63,3137.04
2023,Jehanabad,sugarcane,rabi,9904.2,642089.47,64830.05
2023,Jehanabad,jute,kharif,1944.41,4228.02,2174.45
2023,Aurangabad,rice,kharif,3345.64,6843.68,2045.55
2023,Aurangabad,wheat,rabi,4283.81,12813.19,2991.08
2023,Aurangabad,maize,kharif,9803.41,44601.46,4549.58
2023,Aurangabad,sugarcane,rabi,5707.55,463502.63,81208.71
2023,Aurangabad,jute,kharif,5850.93,14734.02,2518.24
2023,Nalanda,rice,kharif,5851.07,16215.99,2771.46
2023,Nalanda,wheat,rabi,8981.29,30223.34,3365.15
2023,Nalanda,maize,kharif,6355.09,23004.26,3619.82
2023,Nalanda,sugarcane,rabi,6949.75,366580.73,52747.3
2023,Nalanda,jute,kharif,5397.23,10474.23,1940.67
2023,Sheikhpura,rice,kharif,8689.78,28448.76,3273.82
2023,Sheikhpura,wheat,rabi,9064.74,32521.1,3587.65
2023,Sheikhpura,maize,kharif,6485.2,26136.36,4030.15
2023,Sheikhpura,sugarcane,rabi,2640.96,155034.89,58704.02
2023,Sheikhpura,jute,kharif,1733.09,3670.51,2117.9
2023,Lakhisarai,rice,kharif,4927.16,12671.56,2571.78
2023,Lakhisarai,wheat,rabi,1532.25,7299.46,4763.87
2023,Lakhisarai,maize,kharif,6875.86,25354.28,3687.43
2023,Lakhisarai,sugarcane,rabi,3281.85,223806.86,68195.38
2023,Lakhisarai,jute,kharif,8257.16,15412.13,1866.52
2023,Jamui,rice,kharif,9124.76,23742.28,2601.96
